,Ticker,Tipo,Nome,DataCompra,ValorAreaBrutaLocavel,Estado,Cidade,Endereco,GoogleMapsLink,PercentualPartic,PecentualVacancia,PercentualInadimplencia90Dias,PercentualFii,Latitude,Longitude
48,RBVA11,Agência Bancária,Santander,,2857.24,SP,São Paulo,"Av. Paulista, 436","https://www.google.com/maps/place/Banco+Santander+-+Avenidas+-+Ag%C3%AAncia+0105/@-23.5685154,-46.6478044,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipP2ORwnyvh1CByNLIan35PMB8CUSNcSLVYeskd4!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP2ORwnyvh1CByNLIan35PMB8CUSNcSLVYeskd4%3Dw152-h86-k-no!7i1344!8i756!4m5!3m4!1s0x94ce59beeebe905b:0x3e5a5dccbe8bfc7e!8m2!3d-23.5682736!4d-46.6475854",0.0,0.0,0.0,3.12,-23.5685154,-46.6478044
49,RBVA11,Agência Bancária,Santander,,4193.0,MG,Belo Horizonte,"Av. João Pinheiro, 500","https://www.google.com/maps/place/Banco+Santander+-+Ag%C3%AAncia+0097/@-19.9295369,-43.9374078,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipM87IHUVBfpOyQkFpKxEsqspBb_x1oYIgewKhVl!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipM87IHUVBfpOyQkFpKxEsqspBb_x1oYIgewKhVl%3Dw152-h86-k-no!7i1344!8i756!4m9!1m2!2m1!1sSantander+-+Belo+Horizonte+Av.+Jo%C3%A3o+Pinheiro,+500+-+MG!3m5!1s0xa699e7516f7f33:0x242351974879368d!8m2!3d-19.9294956!4d-43.9375847!15sCjdTYW50YW5kZXIgLSBCZWxvIEhvcml6b250ZSBBdi4gSm_Do28gUGluaGVpcm8sIDUwMCAtIE1HIgOIAQGSAQRiYW5r",0.0,0.0,0.0,1.9,-19.9295369,-43.9374078
50,RBVA11,Agência Bancária,Santander,,1873.73,SP,Cidade Monções,"Av Eng. Luiz Carlos Berrini, 1307","https://www.google.com/maps/place/Banco+Santander+-+Select+Vivo+Eco+Berrini+-+Ag%C3%AAncia+1965/@-23.608314,-46.694924,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMjZDH7pTZqdEfgymur3IyRisVdvT4tdE2xpr4r!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMjZDH7pTZqdEfgymur3IyRisVdvT4tdE2xpr4r%3Dw152-h86-k-no!7i1344!8i756!4m5!3m4!1s0x94ce50cb696b1899:0xf52e261cb9275687!8m2!3d-23.6083735!4d-46.6949164",0.0,0.0,0.0,1.17,-23.608314,-46.694924
51,RBVA11,Agência Bancária,Santander,,2146.0,MG,Belo Horizonte,"Praça Tiradentes, 85","https://www.google.com/maps/place/Pra%C3%A7a+Tiradentes,+85+-+Centro,+Belo+Horizonte+-+MG,+30130-020/@-19.9300293,-43.9313879,3a,75y,351.12h,82.5t/data=!3m7!1e1!3m5!1s4orzeqNIHcoJ_he9TuK7Qg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D4orzeqNIHcoJ_he9TuK7Qg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D345.841%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0xa699e9b1f3b33d:0x8f75faee92e3aa94!8m2!3d-19.9298933!4d-43.9314302",0.0,0.0,0.0,1.2,-19.9300293,-43.9313879
52,RBVA11,Agência Bancária,Santander,,2920.0,AC,Volta Redonda,"Rua 12, 239","https://www.google.com/maps/place/R.+Doze,+239+-+Vila+Santa+Cec%C3%ADlia,+Volta+Redonda+-+RJ,+27251-256/@-22.5167031,-44.1060395,3a,75y,161.56h,90t/data=!3m7!1e1!3m5!1sIO2RNgp5Nf9QFBt14Y-BcA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DIO2RNgp5Nf9QFBt14Y-BcA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D161.56271%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m8!1m2!2m1!1sSantander+-+CPD+-+Volta+Redonda+-+Centro+Rua+12,+239+-+RJ!3m4!1s0x9e986d65280d29:0x438508436a286a2a!8m2!3d-22.5167904!4d-44.1060112",0.0,0.0,0.0,1.09,-22.5167031,-44.1060395
53,RBVA11,Agência Bancária,Santander,,2511.0,CE,Fortaleza,Rua Pedro I 00373,https://www.google.com/maps/uv?pb=!1s0x7c749ac81b99b83%3A0x221fd15bca18e40d!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPCbx51akeUMVQvmGxQdoSg2E_H7El6JusSPP2W%3Dw325-h218-n-k-no!5sSantander%20-%20Fortaleza%20Rua%20Pedro%20I%2000373%20-%20CE%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPCbx51akeUMVQvmGxQdoSg2E_H7El6JusSPP2W&hl=en,0.0,0.0,0.0,1.2,,
54,RBVA11,Agência Bancária,Santander,,2220.0,CE,Fortaleza,Rua Floriano Peixoto 00915,https://www.google.com/maps/uv?pb=!1s0x7c749ab5eec03e3%3A0x2087d98147a4953d!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPKqVCiph183RjR7IkjIC50o-1hScOgIR16GWB3%3Dw355-h200-k-no!5sSantander%20-%20Fortaleza-Centro%20Rua%20Floriano%20Peixoto%2000915%20-%20CE%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPKqVCiph183RjR7IkjIC50o-1hScOgIR16GWB3&hl=en&sa=X&ved=2ahUKEwj0kpTa3p_zAhVar5UCHUyUAVYQoip6BQiGARAD,0.0,0.0,0.0,1.22,,
55,RBVA11,Agência Bancária,Santander,,6438.52,SP,Jundiaí,R Barao de Jundiai 884,https://www.google.com/maps/uv?pb=!1s0x94cf2689a9f46b79%3A0xe4883597c49c2024!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP-KOqGKlq710GoyFG6QEgXNwZTCSMsmPURzpS7%3Dw325-h218-n-k-no!5sSantander%20-%20Jundia%C3%AD%20RUA%20Barao%20de%20Jundiai%20884%20-%20SP%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipP-KOqGKlq710GoyFG6QEgXNwZTCSMsmPURzpS7&hl=en,0.0,0.0,0.0,3.21,,
56,RBVA11,Agência Bancária,Santander,,5001.7,SP,São Paulo,"Av. Liberdade, 151","https://www.google.com/maps/place/Banco+Santander+-+Liberdade+-+Ag%C3%AAncia+0248/@-23.5542911,-46.6353211,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipN1JDjdnbHDqj8Q0kDgP5y2GOdi6yw22XifkzHu!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN1JDjdnbHDqj8Q0kDgP5y2GOdi6yw22XifkzHu%3Dw152-h86-k-no!7i1344!8i756!4m5!3m4!1s0x94ce59a9152e4f37:0x389cbc9e4d0bfd8b!8m2!3d-23.5543428!4d-46.6352374",0.0,0.0,0.0,2.05,-23.5542911,-46.6353211
57,RBVA11,Agência Bancária,Santander,,2182.85,PR,Curitiba,R Mal Deodoro 195,"https://www.google.com/maps/place/R.+Mal.+Deodoro,+195+-+Centro,+Curitiba+-+PR,+80020-320/@-25.4317693,-49.2705565,3a,75y,333.88h,90t/data=!3m7!1e1!3m5!1srnoSFtttG_iMYug4sFNslg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DrnoSFtttG_iMYug4sFNslg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D333.8808%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x94dce46cc30688f1:0xec8aca29e4f06837!8m2!3d-25.4315078!4d-49.2706951",0.0,0.0,0.0,0.91,-25.4317693,-49.2705565
58,RBVA11,Agência Bancária,Santander,,693.32,SP,São Paulo,"Av. Paulista, 726 - L1","https://www.google.com/maps/place/Banco+Santander+-+Cond.+5a+Avenida+-+Ag%C3%AAncia+3045/@-23.5668109,-46.6499376,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOnNRHhjnO0dY_E0-hSMeGVzjdVAZWpsc2IUI86!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOnNRHhjnO0dY_E0-hSMeGVzjdVAZWpsc2IUI86%3Dw152-h86-k-no!7i1344!8i756!4m5!3m4!1s0x94ce59b8c25f37db:0x4c18defed2728f12!8m2!3d-23.5666281!4d-46.6496913",0.0,0.0,0.0,1.04,-23.5668109,-46.6499376
59,RBVA11,Agência Bancária,Santander,,1240.0,RJ,Rio de Janeiro,"Av. Rio Branco, 115","https://www.google.com/maps/place/Work+Caf%C3%A9+Santander/@-22.9035064,-43.178249,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMKHI1jgQA0tbA4jJBv00lqbxKk2_Uwtx5-1ADb!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMKHI1jgQA0tbA4jJBv00lqbxKk2_Uwtx5-1ADb%3Dw152-h86-k-no!7i1344!8i756!4m5!3m4!1s0x997f8ef24cedb1:0xd3c70c16f5719fed!8m2!3d-22.9034522!4d-43.1780883",0.0,0.0,0.0,1.56,-22.9035064,-43.178249
60,RBVA11,Agência Bancária,Santander,,1040.0,RJ,Rio de Janeiro,"Rua Buenos Aires, 48","https://www.google.com/maps/place/Banco+Santander+-+Ag%C3%AAncia+3451/@-22.9024729,-43.1780933,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPVi8AIrqj9vVC_mW7YDOvD-iiEiM7vZRxU5l3T!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPVi8AIrqj9vVC_mW7YDOvD-iiEiM7vZRxU5l3T%3Dw146-h86-k-no!7i1280!8i750!4m12!1m6!3m5!1s0x997f5ec84d2155:0x50b28f9cff338430!2sBanco+Santander+-+Ag%C3%AAncia+3451!8m2!3d-22.9024324!4d-43.1781114!3m4!1s0x997f5ec84d2155:0x50b28f9cff338430!8m2!3d-22.9024324!4d-43.1781114",0.0,0.0,0.0,1.17,-22.9024729,-43.1780933
61,RBVA11,Agência Bancária,Santander,,6242.43,SP,Santo André,"R. Sen. Fláquer, 305","https://www.google.com/maps/place/Banco+Santander+-+Ag%C3%AAncia+0110/@-23.6611661,-46.524473,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMhTv-PNsVGU8sD4iE5xwvG_4FRX3GBnoO3pHml!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMhTv-PNsVGU8sD4iE5xwvG_4FRX3GBnoO3pHml%3Dw152-h86-k-no!7i1344!8i756!4m5!3m4!1s0x94ce4287c1eb1d1f:0xea4bce40f601a280!8m2!3d-23.6610952!4d-46.5245592",0.0,0.0,0.0,2.65,-23.6611661,-46.524473
62,RBVA11,Agência Bancária,Santander,,4505.0,AC,Santos,"Praça Visconde de Mauá, 20","https://www.google.com/maps/place/Banco+Santander+-+Ag%C3%AAncia+0002/@-23.9332288,-46.3292313,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOsrrmiNL17TfaIAOmXN7kJ5-Q29YzOFKogzF5q!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOsrrmiNL17TfaIAOmXN7kJ5-Q29YzOFKogzF5q%3Dw152-h86-k-no!7i1344!8i756!4m9!1m2!2m1!1sSantander+-+Santos+Pra%C3%A7a+Visconde+de+Mau%C3%A1,+20+-+SP!3m5!1s0x94ce1b78c3a5681f:0x5c869f3d39a03935!8m2!3d-23.9331273!4d-46.3292529!15sCjRTYW50YW5kZXIgLSBTYW50b3MgUHJhw6dhIFZpc2NvbmRlIGRlIE1hdcOhLCAyMCAtIFNQIgOIAQGSAQRiYW5r",0.0,0.0,0.0,1.29,-23.9332288,-46.3292313
63,RBVA11,Agência Bancária,Santander,,1089.0,RJ,São Gonçalo,"Rua João de Almeida, 72",https://www.google.com/maps/uv?pb=!1s0x99906191b49155%3A0x2d2a74cc0fd4e42!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOOYNBSNNHuCLil4rsjP731-ihF3sxpEqcRUq3J%3Dw355-h200-k-no!5sSantander%20-%20S%C3%A3o%20Gon%C3%A7alo%20-%20Alc%C3%A2ntara%20Rua%20Jo%C3%A3o%20de%20Almeida%2C%2072%20-%20RJ%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipOOYNBSNNHuCLil4rsjP731-ihF3sxpEqcRUq3J&hl=en&sa=X&ved=2ahUKEwir_8bj1J_zAhW3rZUCHUW3DvMQoip6BAh2EAM,0.0,0.0,0.0,0.5,,
64,RBVA11,Agência Bancária,Santander,,951.0,RJ,São Gonçalo,"Rua Dr. Feliciado Sodré, 111","https://www.google.com/maps/palace/Banco+Santander+-+Ag%C3%AAncia+3405/@-22.825085,-43.0494096,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipP-VV6ZM8dD0R7quweMJ9BsouqrflKcgZ1CcmPc!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP-VV6ZM8dD0R7quweMJ9BsouqrflKcgZ1CcmPc%3Dw152-h86-k-no!7i1344!8i756!4m5!3m4!1s0x999ae54cac12cf:0xfab63033b8262197!8m2!3d-22.8249725!4d-43.0496551",0.0,0.0,0.0,0.56,-22.825085,-43.0494096
65,RBVA11,Agência Bancária,Santander,,2059.0,SP,São Paulo,Av. Mateo Bei 3286,https://www.google.com/maps/uv?pb=!1s0x94ce68808a2937ff%3A0xbe7c57def3a3da88!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNNvAVnP2CDjI6D1YV3UUNgjCwBB-1Vd_1gAyL8%3Dw355-h200-k-no!5sSantander%20-%20S%C3%A3o%20Mateus%20Av.%20Mateo%20Bei%203286%20-%20SP%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipNNvAVnP2CDjI6D1YV3UUNgjCwBB-1Vd_1gAyL8&hl=en&sa=X&ved=2ahUKEwj837HY2J_zAhXIqZUCHTJkDQAQoip6BQiKARAD,0.0,0.0,0.0,1.3,,
66,RBVA11,Agência Bancária,Santander,,2106.79,RS,Porto Alegre,"Rua 7 de Setembro, 1100","https://www.google.com/maps/place/Rua+7+de+Setembro,+1100+-+Centro+Hist%C3%B3rico,+Porto+Alegre+-+RS,+90010-191/@-30.0290431,-51.2295374,3a,75y,337.53h,90t/data=!3m7!1e1!3m5!1sImc3g3Rt0xWASGI49jgoeQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DImc3g3Rt0xWASGI49jgoeQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D337.53278%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m5!3m4!1s0x9519790e51acb65b:0xda5e67fc3a1dba92!8m2!3d-30.0287095!4d-51.2296858",0.0,0.0,0.0,0.9,-30.0290431,-51.2295374
67,RBVA11,Agência Bancária,Santander,,2356.94,PE,Recife,"Rua Imp. Dom Pedro II, 255","https://www.google.com/maps/place/Banco+Santander+-+Ag%C3%AAncia+4500/@-8.0629015,-34.8767707,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNDcY9YfHAdy_6t9mHbVtmEGdaMve4nwYKEaA8L!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNDcY9YfHAdy_6t9mHbVtmEGdaMve4nwYKEaA8L%3Dw146-h86-k-no!7i1280!8i750!4m5!3m4!1s0x7ab1f28231822f9:0xa3b57950adebb621!8m2!3d-8.0628026!4d-34.8767454",0.0,0.0,0.0,1.0,-8.0629015,-34.8767707
68,RBVA11,Agência Bancária,Santander,,2034.0,RJ,Rio de Janeiro,"Rua da Quitanda, 70","https://www.google.com/maps/place/Banco+Santander+-+Ag%C3%AAncia+4675/@-22.9033394,-43.1769694,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOFOCDs2GD6SE3YaZKwfJbmw-HnggLRTQkvZOkT!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOFOCDs2GD6SE3YaZKwfJbmw-HnggLRTQkvZOkT%3Dw152-h86-k-no!7i1344!8i756!4m5!3m4!1s0x997f5f1c389963:0xee78a18d6c197422!8m2!3d-22.9032997!4d-43.1768851",0.0,0.0,0.0,1.25,-22.9033394,-43.1769694
69,RBVA11,Agência Bancária,Santander,,1964.0,RJ,Rio de Janeiro,"Praça Pio X, 78","https://www.google.com/maps/place/Banco+Santander+-+Ag%C3%AAncia+1737/@-22.9003764,-43.1778424,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNAw1ZRIC8RvGDSOqeLXtloeC_VLkoG7ga_1ek7!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNAw1ZRIC8RvGDSOqeLXtloeC_VLkoG7ga_1ek7%3Dw152-h86-k-no!7i1344!8i756!4m5!3m4!1s0x9981e21a0854c1:0x177fb582bebab96d!8m2!3d-22.9003297!4d-43.1778618",0.0,0.0,0.0,2.04,-22.9003764,-43.1778424
